idna_subject,checker_type,destination,source,tested_at,session_id
2275.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:04.220536,09646fd0553aba25207a4cfd
2265.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:04.234585,09646fd0553aba25207a4cfd
2371.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:04.591335,09646fd0553aba25207a4cfd
237online.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:05.305622,09646fd0553aba25207a4cfd
2381.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:06.723486,09646fd0553aba25207a4cfd
2331.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:06.878625,09646fd0553aba25207a4cfd
23.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:08.035556,09646fd0553aba25207a4cfd
2399.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:08.185399,09646fd0553aba25207a4cfd
2432.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:08.710585,09646fd0553aba25207a4cfd
23.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:08.894930,09646fd0553aba25207a4cfd
247blinds.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:09.610483,09646fd0553aba25207a4cfd
2477.tf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:10.191034,09646fd0553aba25207a4cfd
24minutes.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:10.928025,09646fd0553aba25207a4cfd
2498.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:10.937793,09646fd0553aba25207a4cfd
2509.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:12.190895,09646fd0553aba25207a4cfd
2361.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:12.416419,09646fd0553aba25207a4cfd
2515.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:13.414377,09646fd0553aba25207a4cfd
2560.paris,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:14.022684,09646fd0553aba25207a4cfd
25630.paris,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:14.623384,09646fd0553aba25207a4cfd
2373.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:15.075361,09646fd0553aba25207a4cfd
