idna_subject,checker_type,destination,tested_at
ameli-connection.fr,AVAILABILITY,origin.list,2022-11-19 06:26:52.839234
ameliclient.fr,AVAILABILITY,origin.list,2022-11-19 06:26:52.848363
ameliconnecte.fr,AVAILABILITY,origin.list,2022-11-19 06:26:53.184323
ameli-connect.fr,AVAILABILITY,origin.list,2022-11-19 06:26:53.785641
ameli-contact.fr,AVAILABILITY,origin.list,2022-11-19 06:26:53.844575
ameli-contacts.fr,AVAILABILITY,origin.list,2022-11-19 06:26:53.895864
ameliconnection-france.fr,AVAILABILITY,origin.list,2022-11-19 06:26:53.944227
ameli-contact-sms.fr,AVAILABILITY,origin.list,2022-11-19 06:26:54.017627
ameliconnection.fr,AVAILABILITY,origin.list,2022-11-19 06:26:54.784762
ameli-cpam-carte.fr,AVAILABILITY,origin.list,2022-11-19 06:26:54.946984
ameli-cpamcartevitale.fr,AVAILABILITY,origin.list,2022-11-19 06:26:54.984497
ameli-cpam-renouv.fr,AVAILABILITY,origin.list,2022-11-19 06:26:55.032287
ameliconnect.fr,AVAILABILITY,origin.list,2022-11-19 06:26:55.140069
ameliconnexionmutuelle.fr,AVAILABILITY,origin.list,2022-11-19 06:26:55.829888
ameli-cpamvitalev3.fr,AVAILABILITY,origin.list,2022-11-19 06:26:55.892731
ameli-cpamfr.fr,AVAILABILITY,origin.list,2022-11-19 06:26:55.954492
amelicovid.fr,AVAILABILITY,origin.list,2022-11-19 06:26:56.161965
amelicouverturemaladie.fr,AVAILABILITY,origin.list,2022-11-19 06:26:56.198437
amelicpam.fr,AVAILABILITY,origin.list,2022-11-19 06:26:56.746378
ameli-cvitale.fr,AVAILABILITY,origin.list,2022-11-19 06:26:56.884905
ameliconnexionfr.fr,AVAILABILITY,origin.list,2022-11-19 06:26:56.980300
amelie-assure.fr,AVAILABILITY,origin.list,2022-11-19 06:26:57.041518
ameli-demarches.fr,AVAILABILITY,origin.list,2022-11-19 06:26:57.062218
ameli-demarche.fr,AVAILABILITY,origin.list,2022-11-19 06:26:57.503578
ameliecarte.fr,AVAILABILITY,origin.list,2022-11-19 06:26:57.815488
ameli-dossier.fr,AVAILABILITY,origin.list,2022-11-19 06:26:57.851876
amelie-configuration.fr,AVAILABILITY,origin.list,2022-11-19 06:26:57.917982
amelie-contact.fr,AVAILABILITY,origin.list,2022-11-19 06:26:58.034675
amelie-accompagnement.fr,AVAILABILITY,origin.list,2022-11-19 06:26:58.240189
amelie-cpam.fr,AVAILABILITY,origin.list,2022-11-19 06:26:58.872609
ameliecartevitale.fr,AVAILABILITY,origin.list,2022-11-19 06:26:58.951128
ameliecpam.fr,AVAILABILITY,origin.list,2022-11-19 06:26:58.967904
amelie-info.fr,AVAILABILITY,origin.list,2022-11-19 06:26:59.019150
amelie-demarche.fr,AVAILABILITY,origin.list,2022-11-19 06:26:59.033019
ameli-e.fr,AVAILABILITY,origin.list,2022-11-19 06:26:59.676203
ameli-enligne.fr,AVAILABILITY,origin.list,2022-11-19 06:27:00.028270
amelie-infoclient.fr,AVAILABILITY,origin.list,2022-11-19 06:27:00.071048
amelie-monespace.fr,AVAILABILITY,origin.list,2022-11-19 06:27:00.123560
amelie-recuperation.fr,AVAILABILITY,origin.list,2022-11-19 06:27:00.191529
ameli-enregistrement.fr,AVAILABILITY,origin.list,2022-11-19 06:27:00.370647
amelie-particulier.fr,AVAILABILITY,origin.list,2022-11-19 06:27:00.977069
amelie-service.fr,AVAILABILITY,origin.list,2022-11-19 06:27:01.113720
amelie-secure.fr,AVAILABILITY,origin.list,2022-11-19 06:27:01.172584
ameliecurestudio.fr,AVAILABILITY,origin.list,2022-11-19 06:27:01.216502
amelierenouvelement.fr,AVAILABILITY,origin.list,2022-11-19 06:27:01.292155
ameliesecurity.fr,AVAILABILITY,origin.list,2022-11-19 06:27:01.763077
ameliegouv.fr,AVAILABILITY,origin.list,2022-11-19 06:27:02.156060
ameliesantee.fr,AVAILABILITY,origin.list,2022-11-19 06:27:02.263678
ameli-espace-cartevitale.fr,AVAILABILITY,origin.list,2022-11-19 06:27:02.280961
amelie-social.fr,AVAILABILITY,origin.list,2022-11-19 06:27:02.325532
ameli-espaceclient.fr,AVAILABILITY,origin.list,2022-11-19 06:27:02.518526
ameli-espace-client.fr,AVAILABILITY,origin.list,2022-11-19 06:27:02.901934
ameli-espacemaladie.fr,AVAILABILITY,origin.list,2022-11-19 06:27:03.428085
ameli-espace-maladie.fr,AVAILABILITY,origin.list,2022-11-19 06:27:03.447517
ameliesecu.fr,AVAILABILITY,origin.list,2022-11-19 06:27:03.449887
amelieservice.fr,AVAILABILITY,origin.list,2022-11-19 06:27:03.553222
ameli-espaceclients.fr,AVAILABILITY,origin.list,2022-11-19 06:27:03.683662
ameli-eu.fr,AVAILABILITY,origin.list,2022-11-19 06:27:04.535021
ameli-espacevitale.fr,AVAILABILITY,origin.list,2022-11-19 06:27:04.635797
ameli-espace-renouv.fr,AVAILABILITY,origin.list,2022-11-19 06:27:04.646709
ameli-espace.fr,AVAILABILITY,origin.list,2022-11-19 06:27:04.663224
amelie-verification.fr,AVAILABILITY,origin.list,2022-11-19 06:27:04.700515
ameli-fr-acpam.fr,AVAILABILITY,origin.list,2022-11-19 06:27:05.237712
ameliespace.fr,AVAILABILITY,origin.list,2022-11-19 06:27:05.700682
ameli-expedition.fr,AVAILABILITY,origin.list,2022-11-19 06:27:05.728603
ameli-francesecure.fr,AVAILABILITY,origin.list,2022-11-19 06:27:05.752627
ameli-fr-2022.fr,AVAILABILITY,origin.list,2022-11-19 06:27:05.762787
ameliespacesecurise.fr,AVAILABILITY,origin.list,2022-11-19 06:27:06.029737
amelie-verifications.fr,AVAILABILITY,origin.list,2022-11-19 06:27:06.687113
ameli-france-assure.fr,AVAILABILITY,origin.list,2022-11-19 06:27:06.870886
ameli-fr-demande.fr,AVAILABILITY,origin.list,2022-11-19 06:27:06.878159
ameli-france-connexion.fr,AVAILABILITY,origin.list,2022-11-19 06:27:06.881136
ameli-france-connect.fr,AVAILABILITY,origin.list,2022-11-19 06:27:06.974637
ameli-france-assur.fr,AVAILABILITY,origin.list,2022-11-19 06:27:07.387139
ameli-france-vitale.fr,AVAILABILITY,origin.list,2022-11-19 06:27:07.841352
ameli-frcpam.fr,AVAILABILITY,origin.list,2022-11-19 06:27:07.905317
ameli-frances.fr,AVAILABILITY,origin.list,2022-11-19 06:27:08.060909
amelievitale.fr,AVAILABILITY,origin.list,2022-11-19 06:27:08.076555
amelifrancemalade.fr,AVAILABILITY,origin.list,2022-11-19 06:27:08.229852
ameli-gouv-france.fr,AVAILABILITY,origin.list,2022-11-19 06:27:08.786753
amelifrances.fr,AVAILABILITY,origin.list,2022-11-19 06:27:08.899171
ameli-fr-sante.fr,AVAILABILITY,origin.list,2022-11-19 06:27:09.039887
amelifrancesecu.fr,AVAILABILITY,origin.list,2022-11-19 06:27:09.042795
ameli-fr-maladie.fr,AVAILABILITY,origin.list,2022-11-19 06:27:09.064473
amelifr-cpam.fr,AVAILABILITY,origin.list,2022-11-19 06:27:09.481656
amelifr.fr,AVAILABILITY,origin.list,2022-11-19 06:27:09.655484
ameli-gestion.fr,AVAILABILITY,origin.list,2022-11-19 06:27:10.012261
amelifrcartevitale.fr,AVAILABILITY,origin.list,2022-11-19 06:27:10.037158
amelifrconnexion.fr,AVAILABILITY,origin.list,2022-11-19 06:27:10.071012
amelifr-verif964.fr,AVAILABILITY,origin.list,2022-11-19 06:27:10.258652
ameli-gouv-info.fr,AVAILABILITY,origin.list,2022-11-19 06:27:10.365875
ameli-help.fr,AVAILABILITY,origin.list,2022-11-19 06:27:11.137672
ameli-gouv-renouvellement.fr,AVAILABILITY,origin.list,2022-11-19 06:27:11.137786
ameli-fr-vitale.fr,AVAILABILITY,origin.list,2022-11-19 06:27:11.148108
ameli-inc.fr,AVAILABILITY,origin.list,2022-11-19 06:27:11.223333
ameli-indemnisation.fr,AVAILABILITY,origin.list,2022-11-19 06:27:11.244171
ameli-infogouv.fr,AVAILABILITY,origin.list,2022-11-19 06:27:12.170972
ameligouv.fr,AVAILABILITY,origin.list,2022-11-19 06:27:12.246710
ameli-gov.fr,AVAILABILITY,origin.list,2022-11-19 06:27:12.293346
ameli-informationscarte.fr,AVAILABILITY,origin.list,2022-11-19 06:27:12.341878
amelifrancepro.fr,AVAILABILITY,origin.list,2022-11-19 06:27:12.344171
ameli-groupe.fr,AVAILABILITY,origin.list,2022-11-19 06:27:13.037098
ameli-info-renouvelement.fr,AVAILABILITY,origin.list,2022-11-19 06:27:13.180686
ameli-info-renouv.fr,AVAILABILITY,origin.list,2022-11-19 06:27:13.347511
ameli-infos-services.fr,AVAILABILITY,origin.list,2022-11-19 06:27:13.351275
ameli-infos2022.fr,AVAILABILITY,origin.list,2022-11-19 06:27:13.380478
ameli-info-serv.fr,AVAILABILITY,origin.list,2022-11-19 06:27:13.721453
ameli-infos.fr,AVAILABILITY,origin.list,2022-11-19 06:27:14.009664
ameli-infosv3.fr,AVAILABILITY,origin.list,2022-11-19 06:27:14.335998
ameli-infosante.fr,AVAILABILITY,origin.list,2022-11-19 06:27:14.376066
ameli-lacartevitale.fr,AVAILABILITY,origin.list,2022-11-19 06:27:14.426614
ameli-la-carte.fr,AVAILABILITY,origin.list,2022-11-19 06:27:14.526407
ameli-infovitale.fr,AVAILABILITY,origin.list,2022-11-19 06:27:14.740471
ameli-info-vitale.fr,AVAILABILITY,origin.list,2022-11-19 06:27:15.252346
ameli-macarteverte.fr,AVAILABILITY,origin.list,2022-11-19 06:27:15.339858
ameli-l.fr,AVAILABILITY,origin.list,2022-11-19 06:27:15.422911
ameli-login-securite.fr,AVAILABILITY,origin.list,2022-11-19 06:27:15.466714
ameli-macartevital.fr,AVAILABILITY,origin.list,2022-11-19 06:27:15.553117
ameli-ma-carte-vitale.fr,AVAILABILITY,origin.list,2022-11-19 06:27:16.046829
ameli-mesdroits.fr,AVAILABILITY,origin.list,2022-11-19 06:27:16.195440
ameli-mademande.fr,AVAILABILITY,origin.list,2022-11-19 06:27:16.320068
ameli-mise-a-jour-secure.fr,AVAILABILITY,origin.list,2022-11-19 06:27:16.340715
amelimacarte.fr,AVAILABILITY,origin.list,2022-11-19 06:27:16.427847
ameli-monespacecartevitale.fr,AVAILABILITY,origin.list,2022-11-19 06:27:16.747359
amelimacartevitale.fr,AVAILABILITY,origin.list,2022-11-19 06:27:16.985567
ameli-mutuelle.fr,AVAILABILITY,origin.list,2022-11-19 06:27:17.263578
ameli-mes-espace.fr,AVAILABILITY,origin.list,2022-11-19 06:27:17.278899
amelimaladie.fr,AVAILABILITY,origin.list,2022-11-19 06:27:17.388661
ameli-moncompte.fr,AVAILABILITY,origin.list,2022-11-19 06:27:17.524405
ameli-mobile.fr,AVAILABILITY,origin.list,2022-11-19 06:27:17.680070
ameli-paiement.fr,AVAILABILITY,origin.list,2022-11-19 06:27:18.127944
ameli-monespaceclient.fr,AVAILABILITY,origin.list,2022-11-19 06:27:18.250039
ameli-online.fr,AVAILABILITY,origin.list,2022-11-19 06:27:18.291871
ameli-nouvellecarte.fr,AVAILABILITY,origin.list,2022-11-19 06:27:18.361005
amelinfo.fr,AVAILABILITY,origin.list,2022-11-19 06:27:18.508041
